accuracy,loss,val_accuracy,val_loss
0.44968000054359436,1.6702587604522705,0.5020999908447266,1.4408438205718994
0.5985000133514404,1.1406573057174683,0.5870000123977661,1.194185495376587
0.6563400030136108,0.9743292927742004,0.6342999935150146,1.0625710487365723
0.6945800185203552,0.8694738149642944,0.727400004863739,0.78025883436203
0.719760000705719,0.8008360862731934,0.7013999819755554,0.8490915298461914
0.7401800155639648,0.7503448724746704,0.748199999332428,0.7362005114555359
0.7563400268554688,0.6956732869148254,0.7526000142097473,0.7072547674179077
0.7684000134468079,0.6632990837097168,0.7706000208854675,0.6667988300323486
0.7790399789810181,0.6311270594596863,0.7638000249862671,0.6793946027755737
0.7863799929618835,0.6047852039337158,0.6668000221252441,1.0094882249832153
0.7975199818611145,0.5757321715354919,0.7939000129699707,0.6106736660003662
0.8080599904060364,0.5524086952209473,0.754800021648407,0.7367258667945862
0.8152400255203247,0.526848316192627,0.7408000230789185,0.7830968499183655
0.8196799755096436,0.5100817084312439,0.7795000076293945,0.664798378944397
0.82669997215271,0.4899946451187134,0.7360000014305115,0.8103485107421875
0.8312199711799622,0.47447746992111206,0.7924000024795532,0.6289393901824951
0.8372799754142761,0.46086856722831726,0.7839000225067139,0.6600766181945801
0.8433200120925903,0.4438480734825134,0.7965999841690063,0.6051005721092224
0.8473600149154663,0.43683749437332153,0.7817000150680542,0.6840142607688904
0.851360023021698,0.42067161202430725,0.7660999894142151,0.7691283822059631
0.8560199737548828,0.4064721465110779,0.7978000044822693,0.6254835724830627
0.8563399910926819,0.3994560241699219,0.6934000253677368,0.9495133757591248
0.8618999719619751,0.3909328877925873,0.7799000144004822,0.6739136576652527
0.8652999997138977,0.3786281943321228,0.8125,0.5853264331817627
0.8682399988174438,0.3740485906600952,0.8126000165939331,0.5853170156478882
