accuracy,loss,val_accuracy,val_loss
0.7736333608627319,0.654385507106781,0.8575000166893005,0.3965034782886505
0.8467333316802979,0.42495426535606384,0.8727999925613403,0.3421887755393982
0.864799976348877,0.3735571503639221,0.8689000010490417,0.35963383316993713
0.8749833106994629,0.34718114137649536,0.8756999969482422,0.3422161638736725
0.8802833557128906,0.3267021179199219,0.8848999738693237,0.30883318185806274
0.8878666758537292,0.3077530562877655,0.8848000168800354,0.31933116912841797
0.893750011920929,0.2932158410549164,0.8862000107765198,0.30693623423576355
0.8970333337783813,0.2845921516418457,0.8967999815940857,0.2771586775779724
0.897599995136261,0.2741638422012329,0.8862000107765198,0.3143206536769867
0.9036333560943604,0.26306402683258057,0.8970999717712402,0.2769570052623749
0.9074666500091553,0.2532753050327301,0.8955000042915344,0.285732626914978
0.911050021648407,0.24316777288913727,0.8973000049591064,0.287393182516098
0.9125000238418579,0.23598253726959229,0.9063000082969666,0.26211029291152954
0.9143833518028259,0.2311926633119583,0.9045000076293945,0.2632434368133545
0.9158333539962769,0.22502285242080688,0.8960000276565552,0.286048948764801
0.9188166856765747,0.21761736273765564,0.906499981880188,0.26459741592407227
0.9230166673660278,0.2097460776567459,0.9081000089645386,0.2655274569988251
0.9233666658401489,0.2098567634820938,0.8852999806404114,0.3364516496658325
0.9254833459854126,0.20324218273162842,0.8996999859809875,0.2853160798549652
0.9248833060264587,0.2000604122877121,0.8992999792098999,0.29648444056510925
0.9271666407585144,0.19684959948062897,0.90420001745224,0.277273952960968
0.9280166625976562,0.19409021735191345,0.902999997138977,0.2893078625202179
0.9318000078201294,0.18523052334785461,0.9064000248908997,0.2686939537525177
0.9318833351135254,0.18227380514144897,0.9126999974250793,0.2774786949157715
0.932283341884613,0.17799977958202362,0.8985000252723694,0.2997892200946808
