accuracy,loss,val_accuracy,val_loss
0.4717999994754791,1.5507370233535767,0.6172000169754028,1.0987135171890259
0.616919994354248,1.0904756784439087,0.6898999810218811,0.8847373127937317
0.6678900122642517,0.9528560042381287,0.71670001745224,0.818083643913269
0.6966000199317932,0.8693086504936218,0.7419000267982483,0.7516067624092102
0.7187299728393555,0.8048899173736572,0.7630000114440918,0.6749351024627686
0.7359899878501892,0.7583941221237183,0.7723000049591064,0.6625059843063354
0.7495899796485901,0.7202251553535461,0.7748000025749207,0.6513757705688477
0.7595199942588806,0.6923065781593323,0.7652000188827515,0.6857078075408936
0.7691100239753723,0.6613135933876038,0.758400022983551,0.7158340811729431
0.778249979019165,0.6323285698890686,0.8019000291824341,0.5837312340736389
0.7844600081443787,0.6145538091659546,0.786899983882904,0.6146491765975952
0.7899799942970276,0.5975562334060669,0.7831000089645386,0.6336053609848022
0.7966799736022949,0.5815420746803284,0.7932999730110168,0.6026224493980408
0.8032600283622742,0.5621187686920166,0.802299976348877,0.5851213932037354
0.8062700033187866,0.5504606366157532,0.8170999884605408,0.5465635657310486
0.8115000128746033,0.5354644656181335,0.8090000152587891,0.5701231956481934
0.8159700036048889,0.5251665115356445,0.808899998664856,0.5820130109786987
0.8191900253295898,0.5145444869995117,0.8172000050544739,0.54000324010849
0.8232799768447876,0.5004004836082458,0.8230999708175659,0.53816157579422
0.8266900181770325,0.49318936467170715,0.79830002784729,0.6036590337753296
0.8291199803352356,0.48659390211105347,0.7810999751091003,0.6713506579399109
0.8306499719619751,0.47885799407958984,0.8021000027656555,0.6162158250808716
0.8340399861335754,0.46878159046173096,0.8176000118255615,0.5461302995681763
0.8369699716567993,0.4602685868740082,0.8208000063896179,0.5408144593238831
0.8389099836349487,0.4543006718158722,0.8202999830245972,0.5429970026016235
