accuracy,loss,val_accuracy,val_loss
0.8090500235557556,0.5457320213317871,0.8669999837875366,0.36503952741622925
0.8671749830245972,0.3683602213859558,0.8730999827384949,0.33764344453811646
0.8816999793052673,0.3245193064212799,0.8848999738693237,0.3170687258243561
0.8921833038330078,0.29658451676368713,0.8934999704360962,0.3008400797843933
0.8992416858673096,0.27364009618759155,0.8884000182151794,0.29978564381599426
0.9057250022888184,0.256223201751709,0.8945000171661377,0.295533686876297
0.9115333557128906,0.24105919897556305,0.9017000198364258,0.26828548312187195
0.915358304977417,0.22967883944511414,0.8895000219345093,0.3061434328556061
0.9189083576202393,0.21801446378231049,0.9081000089645386,0.2686552107334137
0.9238749742507935,0.20526500046253204,0.906000018119812,0.26934441924095154
0.9260083436965942,0.19911931455135345,0.9032999873161316,0.29086655378341675
0.9288166761398315,0.19072487950325012,0.9041000008583069,0.29253944754600525
0.9320999979972839,0.1834917515516281,0.90420001745224,0.2902522087097168
0.9341333508491516,0.1782245635986328,0.9133999943733215,0.27158161997795105
0.9347083568572998,0.17393681406974792,0.9126999974250793,0.27420297265052795
0.9378833174705505,0.16816435754299164,0.9093999862670898,0.2807301878929138
0.9380583167076111,0.16456951200962067,0.8931000232696533,0.3189570903778076
0.9416583180427551,0.15542283654212952,0.9065999984741211,0.2922118604183197
0.9417416453361511,0.1540164202451706,0.9004999995231628,0.3069262206554413
0.9435083270072937,0.15031421184539795,0.9070000052452087,0.30587339401245117
0.9439416527748108,0.14976076781749725,0.9106000065803528,0.2989965081214905
0.9449916481971741,0.14682035148143768,0.9071000218391418,0.3060462474822998
0.9484416842460632,0.13895414769649506,0.9078999757766724,0.30666160583496094
0.9485166668891907,0.13750581443309784,0.9006999731063843,0.32587936520576477
0.949316680431366,0.13524821400642395,0.9003000259399414,0.32170233130455017
