accuracy,loss,val_accuracy,val_loss
0.7997499704360962,0.5707835555076599,0.849399983882904,0.3998200595378876
0.8557583093643188,0.39338967204093933,0.8565999865531921,0.4025290608406067
0.8723083138465881,0.3502277433872223,0.8759999871253967,0.33808478713035583
0.8820750117301941,0.32252055406570435,0.8876000046730042,0.3053007423877716
0.8892166614532471,0.30040717124938965,0.8970000147819519,0.29151803255081177
0.8947916626930237,0.2840084433555603,0.8410999774932861,0.5320612788200378
0.9010000228881836,0.26784610748291016,0.8715000152587891,0.38306429982185364
0.9056916832923889,0.254721075296402,0.8981999754905701,0.2846537232398987
0.9096166491508484,0.2439895123243332,0.8977000117301941,0.28374388813972473
0.9125249981880188,0.236100435256958,0.8952999711036682,0.2942502796649933
0.914900004863739,0.2280886322259903,0.9054999947547913,0.2688055634498596
0.9184583425521851,0.21922923624515533,0.899399995803833,0.28034302592277527
0.9196333289146423,0.21336397528648376,0.8914999961853027,0.31535613536834717
0.9233499765396118,0.20836132764816284,0.9078999757766724,0.26527923345565796
0.9244166612625122,0.20190460979938507,0.9103000164031982,0.27166134119033813
0.9263333082199097,0.19731906056404114,0.8977000117301941,0.29307791590690613
0.9278916716575623,0.19412095844745636,0.9074000120162964,0.273709774017334
0.9294750094413757,0.18844668567180634,0.9114999771118164,0.2691848874092102
0.9321833252906799,0.18235856294631958,0.9125999808311462,0.26925358176231384
0.9334416389465332,0.17872324585914612,0.9125000238418579,0.26350247859954834
0.9348583221435547,0.17391715943813324,0.9079999923706055,0.2738370895385742
0.9365500211715698,0.1709347516298294,0.9139999747276306,0.26688334345817566
0.9375166893005371,0.1662464141845703,0.9101999998092651,0.2807195782661438
0.9376333355903625,0.1672924906015396,0.9088000059127808,0.2895967364311218
0.938966691493988,0.1622556895017624,0.9018999934196472,0.30288824439048767
