accuracy,loss,val_accuracy,val_loss
0.7906666398048401,0.5928311347961426,0.8554999828338623,0.3957914412021637
0.8497166633605957,0.4075486958026886,0.8697999715805054,0.34458673000335693
0.8674666881561279,0.36254262924194336,0.8844000101089478,0.31857359409332275
0.8771499991416931,0.33531448245048523,0.8741000294685364,0.3410525321960449
0.8851083517074585,0.3102366030216217,0.882099986076355,0.3138588070869446
0.8899416923522949,0.2966974675655365,0.895799994468689,0.29072850942611694
0.895508348941803,0.2815318703651428,0.9007999897003174,0.2710065543651581
0.8990416526794434,0.27216652035713196,0.8988000154495239,0.28112611174583435
0.9038333296775818,0.25819632411003113,0.902400016784668,0.27854982018470764
0.9075499773025513,0.24998974800109863,0.9046000242233276,0.2662547826766968
0.9103999733924866,0.2425902783870697,0.9039000272750854,0.2750565707683563
0.9118000268936157,0.23487873375415802,0.9059000015258789,0.2769409418106079
0.9144583344459534,0.2309657782316208,0.8895999789237976,0.3003709018230438
0.916658341884613,0.22280754148960114,0.9045000076293945,0.28030261397361755
0.9185083508491516,0.21951864659786224,0.9046000242233276,0.2775813341140747
0.9207166433334351,0.2119530588388443,0.9092000126838684,0.26761993765830994
0.9214416742324829,0.21003586053848267,0.909500002861023,0.2678445875644684
0.9237416386604309,0.20444786548614502,0.9104999899864197,0.2652103006839752
0.9259250164031982,0.199427992105484,0.9089999794960022,0.2796069085597992
0.9266166687011719,0.19659830629825592,0.9056000113487244,0.28097546100616455
0.9278249740600586,0.1930856704711914,0.9108999967575073,0.2743671238422394
0.9286083579063416,0.18832655251026154,0.9118000268936157,0.27094608545303345
0.9302666783332825,0.1867624670267105,0.9078999757766724,0.28244858980178833
0.9309666752815247,0.18337726593017578,0.911899983882904,0.27516821026802063
0.932075023651123,0.18054044246673584,0.9072999954223633,0.2885030210018158
